customer_id,transaction_date,amount
CUST_0010,2023-04-12,32.70873086137214
CUST_0010,2023-05-02,26.71985873645475
CUST_0010,2023-05-29,45.00223319779949
CUST_0010,2023-06-22,43.66512941702567
CUST_0010,2023-07-11,36.01036082763592
CUST_0010,2023-08-03,21.737371222627537
CUST_0010,2023-10-11,33.68905671383985
CUST_0010,2023-10-27,32.563292041000864
CUST_0010,2023-11-24,36.07110619071234
CUST_0010,2023-11-28,17.734354249852395
CUST_0010,2023-12-12,17.1215152816062
CUST_0010,2023-12-16,27.11539146169342
CUST_0010,2024-01-23,30.750626108803242
CUST_0010,2024-02-01,22.632006736843113
CUST_0010,2024-02-06,33.09352512000254
CUST_0010,2024-02-16,36.254692468851616
CUST_0010,2024-02-18,27.966367905848788
CUST_0010,2024-03-06,25.550975593477006
CUST_0010,2024-03-12,36.75874856311357
CUST_0010,2024-04-23,25.80893487220492
CUST_0010,2024-04-27,38.463870718693755
CUST_0010,2024-04-29,31.69184562388076
CUST_0010,2024-05-16,30.575443722149924
CUST_0010,2024-05-23,22.137582230117815
CUST_0010,2024-05-24,31.660354050621457
CUST_0010,2024-06-16,36.30583465232191
CUST_0010,2024-06-20,22.830749212517016
CUST_0010,2024-07-06,27.867930834686568
CUST_0010,2024-08-01,20.59684698425814
CUST_0010,2024-09-06,21.143360869936167
CUST_0010,2024-09-07,38.33614511185287
CUST_0010,2024-09-18,40.201672863896015
CUST_0010,2024-10-07,20.20173091738553
CUST_0010,2024-10-28,29.526796176919444
CUST_0010,2024-11-10,30.119913396825805
CUST_0010,2024-11-19,32.17539854256995
CUST_0010,2024-12-08,25.5568883788646
CUST_0010,2024-12-15,31.9557505683785
CUST_0011,2023-08-06,58.769427901792454
CUST_0011,2023-11-04,46.29847195769471
CUST_0011,2023-12-30,51.89058088842518
CUST_0011,2024-03-01,57.37132673444529
CUST_0012,2023-09-09,53.43570786952719
CUST_0012,2023-12-29,58.110273565366704
CUST_0012,2024-09-08,74.57996230647089
CUST_0012,2024-11-10,65.61527483863738
CUST_0012,2024-11-29,74.45868534441504
CUST_0013,2023-12-04,38.05460162201116
CUST_0013,2024-03-22,32.20312372158218
CUST_0013,2024-06-09,38.62085201735132
CUST_0013,2024-07-10,39.99620898615266
CUST_0013,2024-10-01,46.48771940858894
CUST_0014,2023-07-07,58.29529509955063
CUST_0014,2024-02-25,44.543788951615994
CUST_0014,2024-04-02,46.71226098212849
CUST_0014,2024-08-12,63.51518992435017
CUST_0014,2024-08-22,63.09810989865685
CUST_0015,2023-03-06,61.0740422425166
CUST_0015,2023-03-10,58.16416635611411
CUST_0015,2023-04-22,48.8563254693593
CUST_0015,2023-04-23,43.79662202951101
CUST_0015,2023-05-10,47.30589827364978
CUST_0015,2023-07-05,50.282625425683655
CUST_0015,2023-08-24,56.41439034678024
CUST_0015,2023-10-09,28.27498296863285
CUST_0015,2023-10-13,38.239128769738016
CUST_0015,2023-12-13,46.07175072692394
CUST_0015,2023-12-25,56.37870131687806
CUST_0015,2024-01-07,49.328820107380444
CUST_0015,2024-01-20,48.62875236883194
CUST_0015,2024-02-10,45.728388105179924
CUST_0015,2024-03-27,67.95157942727882
CUST_0015,2024-04-05,53.22596261967915
CUST_0015,2024-04-21,54.57032755245963
CUST_0015,2024-05-08,59.009547553777104
CUST_0015,2024-05-24,59.02753906501225
CUST_0015,2024-06-02,74.06940169660366
CUST_0015,2024-06-18,65.84078281704451
CUST_0015,2024-07-23,58.412960388996225
CUST_0015,2024-08-24,51.699362160388596
CUST_0016,2023-05-16,23.6699348808236
CUST_0016,2023-06-25,13.876919540677694
CUST_0016,2023-09-25,22.481469850756017
CUST_0016,2023-10-11,19.029807260139673
CUST_0016,2023-10-15,18.260108875838423
CUST_0016,2023-10-20,22.66536521082575
CUST_0016,2023-10-23,16.31511235250921
CUST_0016,2023-11-04,17.688712011721478
CUST_0016,2024-02-28,22.025591027217732
CUST_0016,2024-04-05,23.717603953417296
CUST_0016,2024-04-29,25.293100305776075
CUST_0016,2024-05-19,19.84299484731961
CUST_0016,2024-05-29,23.664099479724737
CUST_0016,2024-06-13,25.695029631609458
CUST_0016,2024-08-06,19.824300997671312
CUST_0016,2024-08-23,17.298851380957494
CUST_0016,2024-09-03,23.524836899761034
CUST_0017,2023-06-12,58.58332304314912
CUST_0017,2023-08-28,60.21189043397994
CUST_0017,2023-09-27,57.12335309981163
CUST_0017,2024-05-26,63.33040856959376
CUST_0017,2024-07-15,28.70439054242038
CUST_0017,2024-11-20,60.3932542899349
CUST_0018,2023-02-10,57.67259200652688
CUST_0018,2023-03-14,44.43581178095864
CUST_0018,2023-03-24,45.35881387123632
CUST_0018,2023-05-12,67.29670979099708
CUST_0018,2023-05-13,51.23522507098966
CUST_0018,2023-05-18,47.59510147066712
CUST_0018,2023-07-16,48.31048236720018
CUST_0018,2023-08-04,39.80195481530131
CUST_0018,2023-09-09,64.03675497047838
CUST_0018,2023-09-15,80.61905099415505
CUST_0018,2023-09-28,55.87077309319945
CUST_0018,2023-11-17,53.91721060234072
CUST_0018,2023-11-23,78.11405493459412
CUST_0018,2024-01-21,46.40416223786579
CUST_0018,2024-02-06,73.83582503438004
CUST_0018,2024-02-12,53.199425087146516
CUST_0018,2024-02-17,60.942317833225744
CUST_0018,2024-02-24,77.90094254551627
CUST_0018,2024-04-01,34.21933682509518
CUST_0018,2024-04-25,54.276933651135884
CUST_0018,2024-06-18,57.77399021788218
CUST_0018,2024-07-10,37.89047232737337
CUST_0018,2024-10-29,48.9756195300917
CUST_0018,2024-11-23,58.31329382079894
CUST_0018,2024-11-27,53.892351750150816
CUST_0018,2024-12-10,71.74147110739959
CUST_0018,2024-12-30,46.542048551647675
CUST_0019,2023-02-02,51.35794317794186
CUST_0019,2023-02-09,583.1712897070562
CUST_0019,2023-02-28,43.27849212331476
CUST_0019,2023-03-01,31.99297278713639
CUST_0019,2023-04-08,44.335089501143294
CUST_0019,2023-04-12,48.53265040081555
CUST_0019,2023-04-14,51.06109641008527
CUST_0019,2023-04-15,44.14513775500641
CUST_0019,2023-05-04,35.36274833961019
CUST_0019,2023-05-30,49.86905192781516
CUST_0019,2023-07-18,38.99973355018898
CUST_0019,2023-07-27,55.98748471239309
CUST_0019,2023-08-17,47.67792335387373
CUST_0019,2023-08-18,56.71379083550935
CUST_0019,2023-09-07,48.59603692603558
CUST_0019,2023-12-11,52.73694947222899
CUST_0019,2024-02-03,55.62224361242134
CUST_0019,2024-02-21,39.64608121294566
CUST_0019,2024-02-23,60.1389100219493
CUST_0019,2024-04-27,64.7916767417838
CUST_0019,2024-05-06,45.21796451155249
CUST_0019,2024-06-24,53.070882218632775
CUST_0019,2024-07-20,49.07744959973507
CUST_0019,2024-10-18,65.7875726000284
CUST_0019,2024-10-25,50.79605536861714
CUST_0020,2023-04-09,36.394423664515685
CUST_0020,2023-04-10,31.3478813567006
CUST_0020,2023-04-11,29.946985520950317
CUST_0020,2023-04-12,31.412305223197272
CUST_0020,2023-04-14,35.48410983672996
CUST_0020,2023-05-20,35.711266764490276
CUST_0020,2023-05-24,32.98828614011631
CUST_0020,2023-06-19,32.2180080508679
CUST_0020,2023-07-08,37.341269600265036
CUST_0020,2023-07-10,28.49642801820565
CUST_0020,2023-07-13,41.53758427401844
CUST_0020,2023-08-02,33.70836721399392
CUST_0020,2023-09-04,31.341024637561354
CUST_0020,2023-09-21,22.820382501144948
CUST_0020,2023-09-23,36.99374205625653
CUST_0020,2023-09-25,22.909612772415358
CUST_0020,2023-10-08,46.490738256835925
CUST_0020,2023-10-14,34.365498593626846
CUST_0020,2023-10-16,29.773233742086028
CUST_0020,2023-10-20,28.313420542234457
CUST_0020,2023-11-17,36.161758551637305
CUST_0020,2024-01-04,29.380333117461593
CUST_0020,2024-01-05,33.97367543574398
CUST_0020,2024-01-17,44.0608515483588
CUST_0020,2024-02-11,31.03888234347676
CUST_0020,2024-02-12,40.356604065179866
CUST_0020,2024-04-22,28.592870308379517
CUST_0020,2024-05-19,23.202435055317505
CUST_0020,2024-05-25,34.601310641521785
CUST_0020,2024-05-26,36.36179910569861
CUST_0020,2024-05-30,37.01040508461164
CUST_0020,2024-06-19,31.056526771567935
CUST_0020,2024-07-12,25.774756295849773
CUST_0020,2024-08-14,33.59823562632625
CUST_0020,2024-08-23,40.64540558204371
CUST_0020,2024-08-28,26.82937647297245
CUST_0020,2024-08-29,26.099395904315113
CUST_0020,2024-09-14,36.73335455424175
CUST_0020,2024-10-08,29.275474894274158
CUST_0020,2024-10-17,29.910432543708982
CUST_0020,2024-11-18,41.023403702898754
CUST_0020,2024-11-26,50.09989609741274
CUST_0020,2024-12-09,45.37240846699503
CUST_0020,2024-12-21,34.38942852051397
CUST_0020,2024-12-30,33.0864045980602
CUST_0021,2023-08-15,51.8126974576228
CUST_0021,2023-12-08,55.990768529573145
CUST_0021,2024-01-15,49.57689573510043
CUST_0021,2024-02-03,67.40105710342388
CUST_0021,2024-10-10,39.83266229995691
CUST_0021,2024-12-11,56.861949038878265
CUST_0022,2023-08-06,57.25532311453703
CUST_0022,2023-10-02,64.56241633934708
CUST_0022,2023-12-02,79.01436450119806
CUST_0023,2023-06-28,38.48516053603327
CUST_0023,2023-07-11,39.161557497734606
CUST_0023,2023-08-02,44.17742628718216
CUST_0023,2023-08-04,38.8486710567759
CUST_0023,2023-08-25,48.89723690028607
CUST_0023,2023-09-06,28.464091522354014
CUST_0023,2023-09-08,50.309218472773445
CUST_0023,2023-09-20,37.413715164511125
CUST_0023,2023-10-07,38.83367448663263
CUST_0023,2023-11-07,30.655702546935817
CUST_0023,2023-11-28,37.001284038160414
CUST_0023,2023-11-29,29.422332422248516
CUST_0023,2023-12-22,41.097743619022694
CUST_0023,2023-12-28,49.332254156240744
CUST_0023,2024-01-25,29.656668980885296
CUST_0023,2024-01-26,44.19670881556906
CUST_0023,2024-03-01,39.83333423617848
CUST_0023,2024-04-30,50.070831897644105
CUST_0023,2024-05-10,39.140913660810355
CUST_0023,2024-07-30,45.1403565700656
CUST_0023,2024-09-02,47.59329595288136
CUST_0023,2024-09-03,49.30176793154164
CUST_0023,2024-09-25,44.27660204160496
CUST_0023,2024-12-17,34.93183597595446
CUST_0024,2023-04-06,28.76236077700952
CUST_0024,2023-04-10,38.64899459581532
CUST_0024,2023-04-22,39.80033417285006
CUST_0024,2023-04-30,25.242388031171853
CUST_0024,2023-05-01,29.37656773436238
CUST_0024,2023-05-29,39.072774479388414
CUST_0024,2023-06-22,35.084856107208346
CUST_0024,2023-08-18,33.34114269907375
CUST_0024,2023-09-01,27.968299566653183
CUST_0024,2023-09-21,31.96840503024351
CUST_0024,2023-09-27,28.360593732106686
CUST_0024,2023-11-17,31.538437481137784
CUST_0024,2023-12-19,30.558476908413404
CUST_0024,2024-01-21,32.53690158111311
CUST_0024,2024-03-01,24.740039048745754
CUST_0024,2024-03-12,29.846178758715418
CUST_0024,2024-04-06,34.9737389307617
CUST_0024,2024-05-06,24.705082698585873
CUST_0024,2024-06-06,32.43500801141076
CUST_0024,2024-06-07,28.695876399201683
CUST_0024,2024-06-08,32.48647832052228
CUST_0024,2024-07-05,32.6834598017277
CUST_0024,2024-07-23,32.53792826442086
CUST_0024,2024-09-24,24.324937665089053
CUST_0024,2024-10-06,28.57349967533736
CUST_0024,2024-12-18,36.0476359582265
CUST_0024,2024-12-19,19.15362639156356
CUST_0024,2024-12-25,27.044317992614094
CUST_0024,2024-12-31,21.10720036603571
CUST_0025,2023-05-23,60.3909346315857
CUST_0025,2023-06-04,46.03093148318668
CUST_0025,2023-06-11,53.856440940067074
CUST_0025,2023-06-23,43.78031350280764
CUST_0025,2023-07-03,54.82547257834132
CUST_0025,2023-08-04,45.155744702677524
CUST_0025,2023-08-07,55.47812384754907
CUST_0025,2023-08-15,46.65832412818151
CUST_0025,2023-08-16,46.96566293220552
CUST_0025,2023-08-19,59.07115543036098
CUST_0025,2023-08-28,24.245311328848707
CUST_0025,2023-08-31,54.30855496457866
CUST_0025,2023-09-04,52.12917875015075
CUST_0025,2023-10-12,44.63273541447696
CUST_0025,2023-11-10,46.46163722856914
CUST_0025,2023-11-21,44.819147583117946
CUST_0025,2024-01-09,56.22819686375561
CUST_0025,2024-01-13,49.24718502164516
CUST_0025,2024-01-18,794.4459263773049
CUST_0025,2024-01-21,39.92209920839878
CUST_0025,2024-02-10,42.58961138773625
CUST_0025,2024-02-20,52.63956278194203
CUST_0025,2024-03-06,56.52794598937231
CUST_0025,2024-03-09,52.79939745501236
CUST_0025,2024-03-13,46.29747404283714
CUST_0025,2024-04-07,48.940421040615206
CUST_0025,2024-04-19,52.502134942538376
CUST_0025,2024-05-15,47.32155418417271
CUST_0025,2024-05-23,45.623153993707156
CUST_0025,2024-06-04,60.2943190822219
CUST_0025,2024-06-05,57.46443030394268
CUST_0025,2024-06-07,68.21974915847991
CUST_0025,2024-06-11,64.015582685646
CUST_0025,2024-06-22,56.19490531920739
CUST_0025,2024-06-29,47.66479459007105
CUST_0025,2024-07-11,56.913349522197876
CUST_0025,2024-07-12,43.38297769150562
CUST_0025,2024-08-15,42.09949415468342
CUST_0025,2024-09-13,36.96808687717902
CUST_0025,2024-09-18,51.17941936014497
CUST_0025,2024-09-23,55.34863823865984
CUST_0025,2024-09-30,59.02306318481241
CUST_0025,2024-11-25,42.23598701785515
CUST_0025,2024-12-17,41.109229413898134
CUST_0026,2023-03-07,47.61707904454129
CUST_0026,2023-06-05,45.58504399558299
CUST_0026,2023-10-09,18.03266579580193
CUST_0026,2023-10-23,35.12273665118047
CUST_0026,2023-12-05,42.37580725229206
CUST_0026,2024-01-13,32.26504630930348
CUST_0026,2024-04-04,37.09375260695101
CUST_0026,2024-04-06,32.924193034693744
CUST_0026,2024-04-11,38.32901888998141
CUST_0026,2024-07-29,15.897864577042226
CUST_0026,2024-08-29,40.64864713495615
CUST_0027,2023-10-11,47.333479507088285
CUST_0027,2023-10-24,52.82770819309422
CUST_0027,2024-01-29,32.0552430556106
CUST_0027,2024-03-24,16.28705695070243
CUST_0027,2024-04-26,30.060490885511676
CUST_0027,2024-04-28,39.44631289129579
CUST_0027,2024-08-10,38.43700020182745
CUST_0027,2024-11-23,33.19328890438684
CUST_0028,2023-12-14,62.772020729378916
CUST_0028,2024-05-14,94.48884703112383
CUST_0028,2024-05-29,771.8746073370039
CUST_0028,2024-06-22,70.29312673288156
CUST_0028,2024-07-25,69.6106297576618
CUST_0028,2024-08-29,65.63937052426586
CUST_0028,2024-11-11,76.19384639358628
CUST_0028,2024-11-21,84.92825601656837
CUST_0028,2024-12-12,74.95865165993494
CUST_0028,2024-12-26,61.999323545589945
CUST_0029,2023-10-10,48.82929248662206
CUST_0029,2023-11-21,45.609264160874055
CUST_0029,2023-11-25,53.40412097735629
CUST_0029,2023-11-29,48.554265647710594
CUST_0029,2024-01-26,46.71630192259098
CUST_0029,2024-01-28,35.625152444782785
CUST_0029,2024-03-04,35.57194232682484
CUST_0029,2024-03-11,40.24328581804467
CUST_0029,2024-06-27,48.65368346564349
CUST_0029,2024-10-10,34.24824723518416
CUST_0029,2024-10-26,46.37595670178359
CUST_0029,2024-11-04,49.42034212746137
CUST_0029,2024-11-05,47.25494420332746
CUST_0030,2023-12-25,48.40715290686926
CUST_0030,2024-01-26,60.2649747251499
CUST_0030,2024-03-03,65.51331258916662
CUST_0030,2024-03-13,56.08790266051305
CUST_0030,2024-03-19,68.8287228755886
CUST_0030,2024-03-21,68.15403009817068
CUST_0030,2024-03-28,61.91391970928224
CUST_0030,2024-03-31,61.151492788956205
CUST_0030,2024-05-04,56.33079291997683
CUST_0030,2024-05-22,65.54738216154011
CUST_0030,2024-05-31,604.0911558466784
CUST_0030,2024-08-23,55.688997014238666
CUST_0030,2024-09-07,56.410139296199944
CUST_0030,2024-09-08,59.19959401400569
CUST_0030,2024-10-08,55.641324223649086
CUST_0030,2024-10-16,66.50137504027067
CUST_0030,2024-10-28,46.1954116760614
CUST_0030,2024-10-29,49.956127569486334
CUST_0030,2024-11-13,35.02544522581488
CUST_0030,2024-12-05,30.33308160622262
CUST_0030,2024-12-24,50.011145205832506
CUST_0031,2023-08-13,36.92600176967073
CUST_0031,2023-08-14,26.927492733203064
CUST_0031,2023-09-09,31.154109807132937
CUST_0031,2023-11-18,31.89499608151468
CUST_0031,2023-12-10,32.67390545460869
CUST_0031,2023-12-13,30.62972002541163
CUST_0031,2023-12-18,21.654666212978587
CUST_0031,2024-02-18,28.7694625760858
CUST_0031,2024-02-20,36.63537440575288
CUST_0031,2024-02-29,23.00342233210575
CUST_0031,2024-03-20,36.13560034539756
CUST_0031,2024-04-21,24.740147728244878
CUST_0031,2024-05-10,36.42887743332306
CUST_0031,2024-07-22,24.51430459925898
CUST_0031,2024-08-09,33.715467072641516
CUST_0031,2024-09-28,36.19274966839871
CUST_0031,2024-10-04,24.413167763250954
CUST_0031,2024-10-11,24.777644770680087
CUST_0031,2024-10-14,39.901584195311536
CUST_0031,2024-10-15,33.73871217041633
CUST_0031,2024-12-26,11.85028052239866
CUST_0032,2023-06-09,51.979779301859224
CUST_0032,2023-06-10,53.84102730343738
CUST_0032,2023-06-23,46.91978066932692
CUST_0032,2023-07-01,59.258597373802445
CUST_0032,2023-07-02,46.03140898638974
CUST_0032,2023-07-03,67.90296603401657
CUST_0032,2023-07-10,39.606590591540105
CUST_0032,2023-07-22,33.45805085643688
CUST_0032,2023-07-30,83.52237253652284
CUST_0032,2023-08-08,62.689973544457686
CUST_0032,2023-08-16,45.69109721461116
CUST_0032,2023-08-23,64.17526081703885
CUST_0032,2023-08-30,47.865281585523334
CUST_0032,2023-09-15,40.75709103565099
CUST_0032,2023-09-21,54.081984771342164
CUST_0032,2023-09-25,47.33793662727832
CUST_0032,2023-10-09,40.81817535140129
CUST_0032,2023-10-23,35.83695138709095
CUST_0032,2023-10-27,65.7174244816188
CUST_0032,2023-10-28,40.95788475225104
CUST_0032,2023-10-30,50.036992021462375
CUST_0032,2023-10-31,57.40220269381147
CUST_0032,2023-11-09,67.83037232972825
CUST_0032,2023-11-13,68.558778039093
CUST_0032,2023-11-27,49.28409241143014
CUST_0032,2023-11-28,58.51539525474284
CUST_0032,2023-11-29,37.01392164186888
CUST_0032,2023-12-01,71.15690094433903
CUST_0032,2023-12-02,52.44941224633458
CUST_0032,2023-12-22,54.52136797047416
CUST_0032,2023-12-26,500.6392906625504
CUST_0032,2023-12-30,60.487578932325626
CUST_0032,2024-01-01,55.88468422506702
CUST_0032,2024-01-04,44.10995748176838
CUST_0032,2024-01-12,64.18774535177936
CUST_0032,2024-01-15,52.00582739349087
CUST_0032,2024-01-16,51.72503455681433
CUST_0032,2024-01-30,45.70353497889356
CUST_0032,2024-02-02,43.09062969476147
CUST_0032,2024-02-18,55.971694116095996
CUST_0032,2024-02-19,68.44979636630133
CUST_0032,2024-03-05,64.99034444897323
CUST_0032,2024-03-12,53.530971534969304
CUST_0032,2024-03-15,63.35466783679616
CUST_0032,2024-03-27,71.59440828111768
CUST_0032,2024-04-06,48.50466685839117
CUST_0032,2024-04-09,56.96237371855081
CUST_0032,2024-04-10,47.11018041205501
CUST_0032,2024-04-19,57.621892309159264
CUST_0032,2024-04-27,68.26828724598218
CUST_0032,2024-04-30,43.04212812736991
CUST_0032,2024-05-08,57.33496296717037
CUST_0032,2024-05-13,54.821906386847715
CUST_0032,2024-05-14,70.78106573318648
CUST_0032,2024-05-28,37.82009569642726
CUST_0032,2024-06-05,44.1794486048847
CUST_0032,2024-06-10,42.12261288601154
CUST_0032,2024-06-11,69.78483915650544
CUST_0032,2024-06-12,68.36246319639548
CUST_0032,2024-06-15,42.83347291988758
CUST_0032,2024-06-28,69.55109329079592
CUST_0032,2024-07-23,40.237166790491216
CUST_0032,2024-07-24,48.71043969991338
CUST_0032,2024-07-27,60.76073191138805
CUST_0032,2024-07-28,59.394603097313585
CUST_0032,2024-08-03,62.367382608452864
CUST_0032,2024-08-06,62.0334993556027
CUST_0032,2024-08-08,53.52719766081411
CUST_0032,2024-08-28,73.72931151883877
CUST_0032,2024-08-30,62.21360922288505
CUST_0032,2024-09-04,52.26934280152099
CUST_0032,2024-09-05,62.71442173096957
